time_ms,X,Y,Z,v
5795.888546965086,107.0,-101.24780136008245,80.457878806268,100.0
5815.874369540828,107.0,-102.41433621655494,82.0806793387798,100.0
5835.86019211657,107.0,-103.5621986467047,83.71673488338838,100.0
5855.846014692311,107.0,-104.69054281606122,85.36630861294734,100.0
5875.831837268053,107.0,-105.79814806823963,87.0298793399638,100.0
5895.817659843795,107.0,-106.88367164553651,88.70793367083456,100.0
5915.8034824195365,107.0,-107.94687265784854,90.40022239842145,100.0
5935.789304995277,107.0,-108.9867167608908,92.10696391139045,100.0
5955.77512757102,107.0,-110.00127297324539,93.82885370664803,100.0
5975.760950146761,107.0,-110.99072320405033,95.56529143580416,100.0
5995.746772722503,107.0,-111.95296307167267,97.31695263804622,100.0
6015.732595298245,107.0,-112.88769857807284,99.0834418295532,100.0
6035.718417873986,107.0,-113.79416554318689,100.86460260933096,100.0
6055.704240449728,107.0,-114.67076530291925,102.66064830843565,100.0
6075.69006302547,107.0,-115.51743339753195,104.47099853434719,100.0
6095.675885601212,107.0,-116.33293661851562,106.29560501485447,100.0
6115.661708176953,107.0,-117.11589993141911,108.13440892613683,100.0
6135.647530752694,107.0,-117.86618370086266,109.98678312822541,100.0
6155.633353328437,107.0,-118.58312745164005,111.85231372726186,100.0
6175.6191759041785,107.0,-119.26583872104133,113.73063700829509,100.0
6195.604998479919,107.0,-119.91458176521236,115.62096087921188,100.0
6215.590821055662,107.0,-120.526424608735,117.52355167113973,100.0
6235.576643631403,107.0,-121.10411075353221,119.43678663051243,100.0
6255.562466207145,107.0,-121.6451121095255,121.36072594707589,100.0
6275.548288782886,107.0,-122.1490197797548,123.2947109647435,100.0
6295.534111358628,107.0,-122.61699020943006,125.23762424086358,99.92884656901593
6315.51993393437,107.0,-123.03852023076068,127.14892598119741,95.931949363561
6335.5057565101115,107.0,-123.41036438682679,128.98893210047498,91.93478484841242
6355.491579085853,107.0,-123.73583771408018,130.75662941925128,87.93762033326425
6375.477401661595,107.0,-124.0187627118696,132.45078239478423,83.94045581811577
6395.463224237336,107.0,-124.26326073552634,134.07005805836482,79.94329130296704
6415.449046813079,107.0,-124.47257633768272,135.6137076479545,75.94612678781873
6435.4348693888205,107.0,-124.65078569132308,137.08071098144748,71.9489622726704
6455.420691964561,107.0,-124.80097371497413,138.4706080609453,67.9517977575221
6475.406514540303,107.0,-124.92671895750618,139.78278180798497,63.95463324237364
6495.392337116045,107.0,-125.03002422418565,141.01673878830903,59.957468727225255
6515.378159691787,107.0,-125.11502157923753,142.17187816201923,55.96030421207686
6535.363982267528,107.0,-125.18275466066646,143.24808473939024,51.963139696928536
6555.34980484327,107.0,-125.2364088495046,144.24517699009198,47.965975181779946
6575.335627419012,107.0,-125.27851256246207,145.16294583249024,43.968810666631406
6595.3214499947535,107.0,-125.31019070370674,146.00135679022435,39.97164615148287
6615.307272570495,107.0,-125.33311414051119,146.7595656204475,35.9744816363348
6635.293095146237,107.0,-125.349863188473,147.43815942364964,31.977317121186488
6655.278917721978,107.0,-125.36162994830813,148.0369965538756,27.980152606038097
6675.26474029772,107.0,-125.36861038192791,148.55603819279128,23.98298809088969
6695.250562873462,107.0,-125.37301359327387,148.99635932738596,19.985823575741463
6715.236385449203,107.0,-125.3757927668514,149.3535533702814,15.98865906059308
6735.222208024945,107.0,-125.37717751072435,149.63050214487194,11.991494545444787
6755.208030600687,107.0,-125.378,149.81624134855176,7.994329924089733
6775.193853176429,107.0,-125.378,149.90562067427587,3.997164962044778
6795.17967575217,107.0,-125.378,149.995,0.0
